ci,tipo_tramite,fecha,codigo_qr
3590,renovacion,12/12/2020,2l741u5620h3:82914
7560,renovacion,12/12/2020,1u324j5720j3:40448
8841,renovacion,12/12/2020,9c284l5618m9:95434
1152,renovacion,12/12/2020,2y929b8120d2:84396
5339,nuevo,12/12/2020,9g243v9077n3:85984
4224,nuevo,12/12/2020,3r264q7071k8:28690
5080,perdida,12/12/2020,1f787s9332r9:85828
5415,nuevo,12/12/2020,1p652s1481a8:71047
7771,renovacion,12/12/2020,6x678y3234a4:81257
5185,renovacion,12/12/2020,5i117i9078c8:30885
8195,renovacion,12/12/2020,2e679p4658p8:22407
1445,renovacion,12/12/2020,1w656m2585b5:83846
6045,perdida,12/12/2020,4a600i2030l1:98267
7114,perdida,12/12/2020,7g638r5371e1:75887
5098,renovacion,12/12/2020,1d292z6649i9:30161
8956,renovacion,12/12/2020,3s119f8504z5:96161
3034,nuevo,12/12/2020,1d686m9662f7:28709
6497,renovacion,12/12/2020,6s262t5937t9:41341
9213,renovacion,12/12/2020,8i703y2026j1:21410
3207,renovacion,12/12/2020,6g843w3121h7:40908
689,perdida,12/12/2020,7f184w7367d7:61620
5039,renovacion,12/12/2020,9z398u7562j3:12198
7582,renovacion,12/12/2020,2u298f8077j0:47777
4188,renovacion,12/12/2020,6d761c3855d2:38454
9307,nuevo,12/12/2020,5q469n9744k4:35884
6991,nuevo,12/12/2020,4b581k1866b3:62323
7948,renovacion,12/12/2020,1n888y5140g3:20901
7581,perdida,12/12/2020,3g250t4623o4:71699
3599,renovacion,12/12/2020,4s304t5708m7:27331
3259,renovacion,12/12/2020,4s984j3746l0:66685
9458,renovacion,12/12/2020,1b900d5218c0:49476
6172,renovacion,12/12/2020,1v338e6778c9:84754
3488,renovacion,12/12/2020,4o119o2291w5:17298
1448,nuevo,12/12/2020,1s529u2591o3:68938
8559,renovacion,12/12/2020,8e304y9722d3:18309
8985,perdida,12/12/2020,7h304x7785d9:88558
9939,nuevo,12/12/2020,2x411i8037o1:89000
2573,nuevo,12/12/2020,8j549y8884a0:36471
8176,renovacion,12/12/2020,2j894b1282c2:10171
1501,renovacion,12/12/2020,6b927a9710p1:62069
3178,nuevo,12/12/2020,7x177r3646p0:16463
323,nuevo,12/12/2020,4k630h5001t1:76127
485,nuevo,12/12/2020,8r716q1991y9:98498
7861,perdida,12/12/2020,4v137j8946p6:65449
6877,nuevo,12/12/2020,4f942x1138v2:96371
3664,renovacion,12/12/2020,6g715r6424m4:56456
336,renovacion,12/12/2020,4q399r3356a0:47951
5815,renovacion,12/12/2020,1a898d7482k8:76296
2494,nuevo,12/12/2020,8l921b2274y6:90023
7828,nuevo,12/12/2020,7m421d7466k7:71682
4365,perdida,12/12/2020,5a264j5314g6:32500
4953,renovacion,12/12/2020,3e658a9471h1:44643
1723,nuevo,12/12/2020,7o685w2587s5:21006
4364,perdida,12/12/2020,3s611h5071i9:52591
1763,renovacion,12/12/2020,4s254a5551p2:57415
3121,renovacion,12/12/2020,6n839h7255d5:38557
2797,nuevo,12/12/2020,4s594z6723p5:32028
1555,perdida,12/12/2020,8d435g4661t7:26188
8406,renovacion,12/12/2020,7k456p6907g1:44720
7356,perdida,12/12/2020,9c730d2190b7:15228
9667,renovacion,12/12/2020,7s954m4084a1:72881
6479,perdida,12/12/2020,4b782g7214g1:84779
5746,renovacion,12/12/2020,2h601k8049m5:13562
4972,renovacion,12/12/2020,1q474b3563i7:93689
822,nuevo,12/12/2020,5l590q8513j3:52976
8101,renovacion,12/12/2020,5p322o4521h8:26264
6049,perdida,12/12/2020,2i872f7543s1:52773
7085,renovacion,12/12/2020,8u660j8402w9:90727
7921,renovacion,12/12/2020,4j124q2007j6:65859
6797,renovacion,12/12/2020,9g773c5579d7:53870
6541,renovacion,12/12/2020,3p561h2581u9:99405
7307,nuevo,12/12/2020,8z726c8376u1:51495
1597,perdida,12/12/2020,8t663v3078k0:20496
4932,nuevo,12/12/2020,2r911f3785m5:51491
126,renovacion,12/12/2020,5h558g5139s9:62751
1506,renovacion,12/12/2020,9e305t7157w7:78187
6780,perdida,12/12/2020,4d586s7114g7:57346
3762,renovacion,12/12/2020,2w817k8190i2:84687
6154,nuevo,12/12/2020,9i105i8301w1:11037
9300,perdida,12/12/2020,6s218a8696z9:26163
3558,renovacion,12/12/2020,3w137y4125i2:87515
7980,renovacion,12/12/2020,1i726d5389g7:11650
7007,perdida,12/12/2020,2s624y7428z7:48752
1201,perdida,12/12/2020,3g106k8062v8:53371
4583,nuevo,12/12/2020,9a959i7916d0:11940
4241,nuevo,12/12/2020,2z758t3042m1:89080
5280,perdida,12/12/2020,6w365e4294t8:80069
5841,renovacion,12/12/2020,7u352u4096p7:98914
9318,renovacion,12/12/2020,5u879a6751e5:61404
9984,renovacion,12/12/2020,1r875o6143q9:78257
9853,nuevo,12/12/2020,6s322i9939e6:19358
7326,renovacion,12/12/2020,5k764i5814x5:28385
6125,nuevo,12/12/2020,5y650r4713y4:61705
8424,renovacion,12/12/2020,4g955o3782z5:97454
855,nuevo,12/12/2020,1b884t3136z3:46333
4599,renovacion,12/12/2020,2i345v2260o7:27640
3291,renovacion,12/12/2020,3s132n7572q2:10109
6475,nuevo,12/12/2020,7a467g5197v9:53901
551,renovacion,12/12/2020,2g575u7533v5:42987
4857,nuevo,12/12/2020,3j735n9857t8:40384
7352,renovacion,12/12/2020,6e101y3554b8:89021
9513,renovacion,12/12/2020,4d617j5675a2:85231
8219,renovacion,12/12/2020,6z153t8301m0:43752
1285,renovacion,12/12/2020,8r558b5344k3:52303
3722,renovacion,12/12/2020,1u352a5492h7:47321
8509,renovacion,12/12/2020,9u456o9739y3:10347
3208,renovacion,12/12/2020,1z707p4621e2:64764
7324,nuevo,12/12/2020,1y237y3778v0:40055
5682,nuevo,12/12/2020,2s919q2924t3:21005
8659,renovacion,12/12/2020,8s658l6296u4:28707
5280,nuevo,12/12/2020,8y999n4854k5:64980
5176,renovacion,12/12/2020,5v647v1579i7:19064
2873,renovacion,12/12/2020,9w578i6558j4:21106
3661,renovacion,12/12/2020,5y492w2866b9:64805
6419,perdida,12/12/2020,2k301r4078q1:37704
7238,renovacion,12/12/2020,9x359s8949z6:46672
9787,renovacion,12/12/2020,9r141u6557t1:10543
8309,perdida,12/12/2020,5q269g5818a1:88690
3955,nuevo,12/12/2020,2b487w5832z5:86555
9474,perdida,12/12/2020,7h413l1847k0:96278
1467,perdida,12/12/2020,8e851x5211p0:64878
8911,nuevo,12/12/2020,7g744u4817w4:51780
936,renovacion,12/12/2020,7j161z4789d5:42158
7051,renovacion,12/12/2020,3f852m7887a9:55325
4604,renovacion,12/12/2020,5w175v1390h1:85923
4813,renovacion,12/12/2020,5p511w3784i1:93666
5584,nuevo,12/12/2020,7c909f8095a1:17346
6652,renovacion,12/12/2020,9a192t6703d0:10006
9980,nuevo,12/12/2020,5b717y2506a8:67561
2444,nuevo,12/12/2020,5o370u2572b5:58613
1897,nuevo,12/12/2020,4j260e4833a5:55240
8561,nuevo,12/12/2020,9e656d6524i0:87399
959,nuevo,12/12/2020,7s916u3599d5:11718
2354,renovacion,12/12/2020,6d959h6299e5:78347
2771,renovacion,12/12/2020,3k627d5688t7:19275
6711,renovacion,12/12/2020,6f212n7175s2:70864
3829,renovacion,12/12/2020,7v157o1688p2:13307
1789,nuevo,12/12/2020,9c196l7263d8:77011
65,nuevo,12/12/2020,3t409i3157j7:45561
7131,renovacion,12/12/2020,9j182n7058u5:14458
5630,perdida,12/12/2020,6a815z4720q6:53998
4781,renovacion,12/12/2020,3o440l4908z1:37907
3957,perdida,12/12/2020,6y976t3738v2:34607
412,renovacion,12/12/2020,3f807y5327e0:75953
2709,renovacion,12/12/2020,7d358w3096d5:40580
245,renovacion,12/12/2020,7y548p1681d6:89306
3418,perdida,12/12/2020,7a799i2481e0:39957
2834,nuevo,12/12/2020,6n996f2410s1:76474
6245,perdida,12/12/2020,2r524d6638u9:47133
193,perdida,12/12/2020,4s480e8769l0:49276
8548,perdida,12/12/2020,2o563n3636i6:84958
5039,nuevo,12/12/2020,8f837o8277e6:46339
6135,nuevo,12/12/2020,1v579l2961j2:86234
8810,renovacion,12/12/2020,5x511j4953x7:28322
9062,nuevo,12/12/2020,7l709b5159x6:14167
1689,renovacion,12/12/2020,4g421b3253z7:17652
3394,renovacion,12/12/2020,7i452a1340t2:37234
9520,renovacion,12/12/2020,7t215d3660w8:51583
1260,perdida,12/12/2020,3t801n8224l1:45285
2643,renovacion,12/12/2020,2v417i1194q8:12854
6896,nuevo,12/12/2020,8v248e2244n5:51022
5460,nuevo,12/12/2020,6n928z6989k8:37083
4647,perdida,12/12/2020,3c339x8903u3:32278
9040,nuevo,12/12/2020,2e260i4806c2:36725
767,renovacion,12/12/2020,5p848k7864d2:87133
5885,renovacion,12/12/2020,5v259z4702d2:63664
7266,perdida,12/12/2020,3r956k3165f1:51282
2055,nuevo,12/12/2020,5p930o1989c2:82120
1146,nuevo,12/12/2020,7u608s4086q3:11656
8160,nuevo,12/12/2020,9u472o9765n5:54233
2913,renovacion,12/12/2020,8t797n4090e2:48452
5243,nuevo,12/12/2020,7l453r6745c6:68507
7646,renovacion,12/12/2020,2s607r4026c6:24529
4319,renovacion,12/12/2020,2a900h2792u4:32410
8186,renovacion,12/12/2020,6p574t2420i5:92116
9152,nuevo,12/12/2020,7t484u2973p6:46550
8274,renovacion,12/12/2020,5y702r2270d0:38706
8043,renovacion,12/12/2020,4g281o8167e2:33926
9178,renovacion,12/12/2020,5f989p2138z2:68612
5495,nuevo,12/12/2020,6g132l8783w2:14207
6774,renovacion,12/12/2020,1y840d9416j5:33397
4679,nuevo,12/12/2020,4e650c3795a2:99592
4761,renovacion,12/12/2020,2i580w6394j5:71355
9488,nuevo,12/12/2020,8j355u1261q3:48309
4065,nuevo,12/12/2020,3l568o7756q4:17147
2124,renovacion,12/12/2020,5h846s4140i8:29759
3589,renovacion,12/12/2020,3n635v9002v1:46421
5185,nuevo,12/12/2020,1q686d8009u9:83111
3402,nuevo,12/12/2020,2n460w8271v7:28030
9817,renovacion,12/12/2020,9n282w1352h2:72938
1442,renovacion,12/12/2020,3q841d1496i7:26066
645,renovacion,12/12/2020,1y519m4200p5:48109
8982,nuevo,12/12/2020,6m295g9698r1:83783
4264,renovacion,12/12/2020,1x195d5381c2:16950
3381,renovacion,12/12/2020,1x407v5827b9:98762
6596,renovacion,12/12/2020,7p593a1224r3:18042
3649,renovacion,12/12/2020,7r197l5953y2:17542
3891,renovacion,12/12/2020,2b846j9579f6:24299
5057,perdida,12/12/2020,1v887i5794t3:70532
2974,renovacion,12/12/2020,6i910d6858a8:52686
838,perdida,14/12/2020,3t787k8945l2:68310
346,renovacion,14/12/2020,1j409h5368x8:17362
2463,renovacion,14/12/2020,5b407i1450q4:68294
7805,nuevo,14/12/2020,7v388b1457r0:70739
8569,nuevo,14/12/2020,9g511p5823s0:85183
938,renovacion,14/12/2020,1o759m1103o1:95411
7725,perdida,14/12/2020,3b970l3354t6:18905
4177,renovacion,14/12/2020,3i544i6807s8:95253
261,renovacion,14/12/2020,5e784i6156w5:90730
5279,nuevo,14/12/2020,5m971g4498t7:39902
3293,renovacion,14/12/2020,8r517j4575q4:50409
778,renovacion,14/12/2020,6h808x9564f4:47556
2377,perdida,14/12/2020,5i488e8948j3:40182
4899,nuevo,14/12/2020,6n956y4040s0:88204
2114,perdida,14/12/2020,9o890b2450u4:75009
6057,perdida,14/12/2020,8c350b2478l9:89466
6051,renovacion,14/12/2020,4k917z5172k3:85973
1990,renovacion,14/12/2020,3t117f9988q5:13803
9153,nuevo,14/12/2020,5d646f3416j0:31548
2288,renovacion,14/12/2020,6z241w7688q5:47544
4491,nuevo,14/12/2020,1p595y9030t0:35067
8806,renovacion,14/12/2020,6u996p9952k2:39899
3349,renovacion,14/12/2020,8n987l3147i9:91774
3646,renovacion,14/12/2020,6p499z9615y4:19895
8473,nuevo,14/12/2020,3i264p9281t3:59673
1609,renovacion,14/12/2020,7d813e7583h5:91482
5357,nuevo,14/12/2020,3l128v1470o0:76888
3602,perdida,14/12/2020,5w208n4585d4:16829
8991,perdida,14/12/2020,9z558q4832i5:12617
593,nuevo,14/12/2020,2v819y7463y8:66389
4601,perdida,14/12/2020,4n247k9300x1:93028
7487,renovacion,14/12/2020,7d715r3035h7:38282
7979,perdida,14/12/2020,5g959f3628p6:49675
1868,renovacion,14/12/2020,1l809b4288d8:99523
2499,renovacion,14/12/2020,6i836t4400q3:80529
4518,renovacion,14/12/2020,3f630s7386o7:61396
4485,renovacion,14/12/2020,1d917u6256g5:36314
4082,perdida,14/12/2020,1v513g4563b1:95996
1111,renovacion,14/12/2020,8h183c5500f4:93907
538,nuevo,14/12/2020,8q601f8610s1:64412
7285,nuevo,14/12/2020,7s511i5416t1:53044
4264,nuevo,14/12/2020,1a742u9470x8:38867
1888,renovacion,14/12/2020,7s873o5095s8:62361
4807,nuevo,14/12/2020,6x288d3309g8:17511
4064,perdida,14/12/2020,1z148b8404n9:11088
7578,renovacion,14/12/2020,7e817w5732v8:58100
1317,perdida,14/12/2020,6e504f6030s8:55825
6908,renovacion,14/12/2020,5p340i4186y6:97886
1763,nuevo,14/12/2020,6s520v5802n7:49115
6089,renovacion,14/12/2020,7k550e9222h3:42219
7077,perdida,14/12/2020,7c894l9932f9:29994
4387,nuevo,14/12/2020,5r630s1627i7:58416
1164,nuevo,14/12/2020,3t380f6339j0:90523
4129,perdida,14/12/2020,9p210v6060f3:67190
7930,renovacion,14/12/2020,7u160m6379x7:64440
1258,renovacion,14/12/2020,4d280a9491f0:73634
5279,renovacion,14/12/2020,8e767j4000j7:48246
8007,renovacion,14/12/2020,4p380q5818x1:85002
2530,nuevo,14/12/2020,6h189c1445p1:54518
2224,perdida,14/12/2020,1p433z6913d1:55966
2677,nuevo,14/12/2020,7t108e4643b9:58141
8631,renovacion,14/12/2020,7y967y9675t6:78280
1001,nuevo,14/12/2020,4a815q6300k5:78934
7898,perdida,14/12/2020,3l363s7996h3:86654
2157,renovacion,14/12/2020,8g681m4596n7:94895
9745,renovacion,14/12/2020,5x212b8548z5:65650
2077,perdida,14/12/2020,7i977e9404a5:48013
1107,nuevo,14/12/2020,2g388d2469a5:42957
5751,perdida,14/12/2020,7u612l7326g1:26754
4481,renovacion,14/12/2020,8u477j3942r9:14564
5376,renovacion,14/12/2020,6q104p5886z7:91408
3846,nuevo,14/12/2020,6s379d9886i0:28847
4563,nuevo,14/12/2020,7d530b6295m0:13538
8541,perdida,14/12/2020,6q551u6374x3:69090
1470,nuevo,14/12/2020,2e952z3144v5:74217
6760,renovacion,14/12/2020,8q292s8467m4:97481
9919,perdida,14/12/2020,6t397a8570s7:96299
8691,perdida,14/12/2020,9c810m9095p2:83107
4004,perdida,14/12/2020,3x101c8168i4:83369
8360,perdida,14/12/2020,9d478l3307s6:41716
5190,renovacion,14/12/2020,9f883t5837w6:45058
5493,renovacion,14/12/2020,1w479t5384w1:56458
9287,renovacion,14/12/2020,8y235c2785w9:61970
1592,nuevo,14/12/2020,9q698x9769p4:45499
910,renovacion,14/12/2020,7s354p4349b6:37075
8332,renovacion,14/12/2020,3l992i6330v8:61090
1243,renovacion,14/12/2020,1j544d6315n3:98623
2657,renovacion,14/12/2020,4b755g6870s5:34771
8967,nuevo,14/12/2020,1e605h5247q2:87216
6702,nuevo,14/12/2020,9c152w4102d8:44041
1681,nuevo,14/12/2020,4r165b3130a1:64986
1902,renovacion,14/12/2020,6b712m3579p7:86343
8586,perdida,14/12/2020,9z180i9245f6:61451
8360,renovacion,14/12/2020,5z410l7029e5:24563
8375,renovacion,14/12/2020,2f710d5943k0:33062
5167,perdida,14/12/2020,5b447t3870e5:63361
4683,nuevo,14/12/2020,6g602a3788l5:85697
2815,perdida,14/12/2020,1j557j8725q9:42431
1121,perdida,14/12/2020,2d401k8851u1:38394
8609,perdida,14/12/2020,9f881f4963u6:47621
6358,renovacion,14/12/2020,7b306c7870n3:64864
472,nuevo,14/12/2020,6i494q1969n7:31050
8908,nuevo,14/12/2020,4o176t7937t1:59236
2011,nuevo,14/12/2020,3z652f7718e4:95277
3110,perdida,14/12/2020,5u268d4378u4:18587
1392,renovacion,14/12/2020,9n185u9336r5:21575
7872,nuevo,14/12/2020,3z845x7394v8:37276
1575,renovacion,14/12/2020,4n541r5341x1:69045
4031,renovacion,14/12/2020,5q952x4459x2:85036
4017,perdida,14/12/2020,4f521m8812w4:53071
9244,perdida,14/12/2020,5j678v6595o6:35049
9077,perdida,14/12/2020,4d791o1652h1:92743
3917,renovacion,14/12/2020,5q715v2148b1:31655
4088,renovacion,14/12/2020,9u136l9629g5:66873
9066,renovacion,14/12/2020,4g435m7642a9:39892
5873,perdida,14/12/2020,4z446x4816l3:50743
3961,nuevo,14/12/2020,3f430g4268a1:37830
8550,nuevo,14/12/2020,1p806z9012q7:65836
2927,renovacion,14/12/2020,3f171f1313j4:59836
9327,perdida,14/12/2020,9f355q5361v4:72424
2160,nuevo,14/12/2020,4f509t4163n2:90380
8434,nuevo,14/12/2020,8x617a7705i6:82185
7205,nuevo,14/12/2020,1r508f2610n7:93726
6939,renovacion,14/12/2020,3o803e4595j4:19751
2794,nuevo,14/12/2020,2r265a3568t9:63417
9939,renovacion,14/12/2020,3z149u5952w3:78959
4978,perdida,14/12/2020,9p854i1747q4:25884
4908,nuevo,14/12/2020,7b239w8094r5:37107
2086,renovacion,14/12/2020,5l531j3241v0:15314
1516,perdida,14/12/2020,1e173q8984w1:40996
1687,nuevo,14/12/2020,6n709d3442i2:92790
8178,renovacion,14/12/2020,5z876w1226q2:81216
3081,renovacion,14/12/2020,5h938s7816g0:50654
4922,perdida,14/12/2020,5a483x3548i3:58071
2481,perdida,14/12/2020,8y462t4742u0:39305
4221,nuevo,14/12/2020,5u297o9320j3:49447
4648,perdida,14/12/2020,8r927m6712u4:64006
1217,nuevo,14/12/2020,2t621s8995k8:41656
4759,renovacion,14/12/2020,4s739l9930v4:19164
868,renovacion,14/12/2020,6a293s2131o5:76622
8739,renovacion,14/12/2020,8d247k3599d9:30832
173,renovacion,14/12/2020,4u199q2332i6:86304
1824,renovacion,14/12/2020,7d246v6482g4:26837
2497,renovacion,14/12/2020,6r448c3297l7:95584
276,perdida,14/12/2020,9v222o3382t2:36977
135,renovacion,14/12/2020,1k180x2290w0:97725
1314,renovacion,14/12/2020,5g171z6847q4:67345
5959,perdida,14/12/2020,4m225g8534g2:26145
1384,renovacion,14/12/2020,1r974w2801f7:45488
8356,renovacion,14/12/2020,6w188s8264e0:97779
7208,renovacion,14/12/2020,1d939r1139s4:95738
3644,nuevo,14/12/2020,4h918f8295v5:71907
9075,perdida,14/12/2020,9t274j9112p7:40993
2929,renovacion,14/12/2020,5s316m3943i9:57600
8161,renovacion,14/12/2020,5g275n1627p4:60668
7607,perdida,14/12/2020,2w856x8133z0:53098
1027,renovacion,14/12/2020,6v969v6379w0:44243
6220,perdida,14/12/2020,7p122j4925s2:72897
963,perdida,14/12/2020,9p475s4073w1:67096
4269,renovacion,14/12/2020,3k722g5915n1:81648
2019,perdida,14/12/2020,4c700k1441s6:53754
8080,renovacion,14/12/2020,2r153m2863j4:87481
657,nuevo,14/12/2020,8s618l2025e8:10088
9092,renovacion,14/12/2020,3h971v8161p6:18160
5070,nuevo,14/12/2020,4s778k4253u2:82484
6153,nuevo,14/12/2020,1u572k7495b4:97903
8599,nuevo,14/12/2020,6s142l2998t5:90323
8086,renovacion,14/12/2020,6d901v1190c6:39250
3668,renovacion,14/12/2020,4h980e2387z3:85583
2079,renovacion,14/12/2020,5f568z1649p4:96187
4195,nuevo,14/12/2020,1s516u1943a8:79781
5543,nuevo,14/12/2020,9b277z9533s5:89181
8395,renovacion,14/12/2020,5c417x1491c5:62822
3753,nuevo,14/12/2020,6y448x9250c9:58729
4406,perdida,14/12/2020,7o961f7656z4:92642
416,nuevo,14/12/2020,1j900l9012z6:76415
6950,renovacion,14/12/2020,4u445z6274f0:96616
8284,perdida,14/12/2020,1q500p9350o2:60628
4837,perdida,14/12/2020,2q274d9443c5:89171
9225,nuevo,14/12/2020,6g832z5951i8:83598
5416,perdida,14/12/2020,9f242a2078d6:12907
6687,perdida,14/12/2020,1o632g6595f4:36020
154,renovacion,14/12/2020,4w291j5020e2:27201
7753,renovacion,14/12/2020,9f171u9692t4:35864
5968,nuevo,14/12/2020,6q886t7585l5:13490
9724,renovacion,14/12/2020,3y635g3682m1:89966
6643,renovacion,14/12/2020,5w258l2268o2:71670
9451,nuevo,14/12/2020,7s933e8606v2:70520
212,nuevo,14/12/2020,2b316f7607r2:24402
7472,nuevo,14/12/2020,9w993x8937v6:73645
6159,renovacion,14/12/2020,7g320d9397f2:88921
5603,renovacion,14/12/2020,4p244z3889v2:19758
7902,nuevo,14/12/2020,3b105x7034y1:95979
5682,perdida,14/12/2020,2d410x5812i5:89914
2557,perdida,14/12/2020,3w605s1236n4:84515
5793,renovacion,14/12/2020,3t309p3210p5:56359
3109,renovacion,14/12/2020,4a655a4991y3:96283
7550,nuevo,14/12/2020,3k729p3320a0:97550
8605,nuevo,14/12/2020,9u981j5457p6:92135
7262,perdida,14/12/2020,7v801p9098q6:89563
5458,nuevo,14/12/2020,9n145w8032h0:11466
1602,perdida,14/12/2020,8u538x1917n0:19142
8337,perdida,14/12/2020,4w808y7708e8:44104
9961,perdida,14/12/2020,8k463u9674j9:19923
3401,nuevo,14/12/2020,1v546u4369j2:20007
8317,renovacion,14/12/2020,5x137v5073l8:63314
94,perdida,14/12/2020,4g932d7825e4:96087
3648,renovacion,14/12/2020,9b131w6859v6:33896
8492,renovacion,14/12/2020,7u482x6656b2:29450
2337,renovacion,14/12/2020,4o771n2978c9:53584
7639,renovacion,14/12/2020,2w338w9101o8:53328
3104,renovacion,14/12/2020,1n487b2148d1:55764
7866,renovacion,14/12/2020,9g455f7061j6:54249
6297,renovacion,14/12/2020,6v881s6735g7:51108
8691,nuevo,14/12/2020,7x733y3579f0:88532
2046,renovacion,14/12/2020,1y589q4769i1:91623
9140,perdida,14/12/2020,8i954n8474c4:56589
2065,nuevo,14/12/2020,8b107k1608u5:46479
2035,renovacion,14/12/2020,6a678q1870s3:47368
2704,nuevo,14/12/2020,8w338e8727r0:47050
1916,renovacion,14/12/2020,1r572y7257s5:22273
5646,nuevo,14/12/2020,3k107o5611t2:29847
1771,renovacion,14/12/2020,8o957p9590u5:11917
5782,nuevo,14/12/2020,4q815w7966x3:20680
4874,nuevo,14/12/2020,1a954w5337s6:59584
8960,renovacion,14/12/2020,1z838i2464w9:72463
7055,renovacion,14/12/2020,7k564f4121d5:51565
4430,nuevo,14/12/2020,2c799e7358g5:80782
8526,renovacion,14/12/2020,5l735a7606k5:81966
3119,renovacion,14/12/2020,9p890d1249f1:40112
3360,renovacion,14/12/2020,1k363b1481s5:52298
9026,perdida,14/12/2020,2p937v9998m4:48022
1661,perdida,14/12/2020,3w730s3785j9:36686
3989,renovacion,14/12/2020,2v661n4548a7:73325
7955,renovacion,14/12/2020,7p734o9076g5:24767
3695,renovacion,14/12/2020,7g604u6457t1:30735
2667,renovacion,14/12/2020,5z203j2134r2:98601
8773,renovacion,14/12/2020,7f519a2412k7:24327
8478,renovacion,14/12/2020,6t595x5296e9:86188
3704,nuevo,14/12/2020,2n543h5994k9:16772
7596,nuevo,14/12/2020,9g777o6725s7:40905
4992,renovacion,14/12/2020,7x936k5181c7:49801
2233,perdida,14/12/2020,8p752f2973y7:38789
9141,nuevo,14/12/2020,2z740h8635s9:52595
9640,renovacion,14/12/2020,5x689r6653i6:10565
4401,renovacion,14/12/2020,6e426z6246q7:47255
4548,renovacion,14/12/2020,3z460y2668e3:41816
7904,nuevo,14/12/2020,7q231t4600p9:55853
5380,renovacion,14/12/2020,8c377t4209w4:52240
7770,renovacion,14/12/2020,2z623n9078g7:69013
7241,perdida,14/12/2020,1f223y2513i2:96622
476,renovacion,14/12/2020,4x484s6477v3:86469
9473,nuevo,14/12/2020,6v675t1738s5:62198
1949,nuevo,14/12/2020,4s368c1140f2:65272
400,perdida,14/12/2020,1b836b4058e0:44982
5800,nuevo,14/12/2020,5j561c2080t1:57185
571,renovacion,14/12/2020,3p514d3722h0:12142
4751,renovacion,14/12/2020,5o763y9222r2:18327
1803,renovacion,14/12/2020,1u686c1204s4:52027
6028,renovacion,14/12/2020,4y656f8517o2:22069
8472,perdida,14/12/2020,4u796b7323y7:18317
2565,nuevo,14/12/2020,4m637o5968o8:47576
9972,renovacion,14/12/2020,8o952l3201x1:27559
2248,perdida,14/12/2020,9e104g1958x6:35381
6566,renovacion,14/12/2020,9f375t4025h4:56802
9125,nuevo,14/12/2020,7z949y7145x4:93024
4429,nuevo,14/12/2020,6s331q4264r1:78150
2791,renovacion,14/12/2020,9f666i2524z1:55263
3108,perdida,14/12/2020,9x360w4397n6:47525
4436,renovacion,14/12/2020,7b378y5044u6:75183
2439,renovacion,14/12/2020,8q187n3983v9:77138
582,nuevo,14/12/2020,1u101e7438q5:63831
2854,renovacion,14/12/2020,7y996a1292i7:62642
9164,nuevo,14/12/2020,2s730c1717t0:85792
4449,renovacion,14/12/2020,8k426d1368w9:93254
1212,nuevo,14/12/2020,5f994e8386v4:25890
8913,nuevo,14/12/2020,8b716e8581l8:75905
3641,nuevo,14/12/2020,3q902t9769r9:60077
5336,nuevo,14/12/2020,3n670k3111e8:27343
6415,nuevo,14/12/2020,3v449y5039t5:93600
5585,nuevo,14/12/2020,1k146g4818k9:20078
5465,nuevo,14/12/2020,2t883s4737y6:61453
4584,renovacion,14/12/2020,6g164w1800g6:30764
