id,nombre_completo,ciudad,banco,nro_transaccion,fecha,hora,monto,comentarios
22270,Robenia Fitzsimmons,Oruro,Banco Union,6.3047E+18,10/12/2020,09:19,17.00,s/n correo
22271,Rita Smeall,Potosi,Banco Union,5.01012E+15,05/12/2020,09:48,17.00,pagado
22272,Alfons Laidler,Beni,Banco Union,6.38388E+15,03/11/2020,06:20,17.00,s/n
22273,Kessiah Newiss,La Paz,Banco Union,3.54421E+15,07/12/2020,09:39,17.00,
22274,Neall Mattersley,Santa Cruz,Banco Union,3.05115E+13,13/11/2020,10:00,17.00,
22275,Lydia Casswell,Sucre,Otros,5.01862E+16,13/12/2020,10:58,17.00,
22276,Sherill Brugman,Beni,Banco Union,3.58155E+15,06/11/2020,14:24,17.00,sn/ numero
22277,Norton Danks,Beni,Banco Union,3.55341E+15,01/12/2020,07:21,17.00,s/n boleta sufragio
22278,Orazio Faire,Sucre,Banco Union,6.70627E+15,05/12/2020,15:53,17.00,
22279,Lyell MacAdie,Santa Cruz,Banco Union,6.30433E+15,27/11/2020,12:19,17.00,
22280,Kippy Rheubottom,Santa Cruz,Banco Union,3.54909E+15,14/12/2020,06:29,17.00,
22281,Arne Luttgert,La Paz,Banco Union,4.93685E+18,04/11/2020,09:47,17.00,ci caduco
22282,Hanna Gobat,La Paz,Otros,5.10015E+15,29/11/2020,11:47,17.00,
22283,Coreen Dreakin,Oruro,Banco Union,4.93629E+17,04/11/2020,15:58,17.00,ci caduco
22284,Giavani Noar,Pando,Banco Union,5.60222E+15,14/12/2020,17:52,17.00,
22285,Wash Djorvic,Pando,Banco Union,6.04233E+17,01/12/2020,09:35,17.00,corresponsal
22286,Wilmette Duigan,La Paz,Banco Union,3.58265E+15,04/11/2020,09:19,17.00,corresponsal
22287,Ebenezer Kenworthey,Santa Cruz,Banco Union,5.47293E+15,23/11/2020,13:07,17.00,
22288,Merline Myall,Beni,Banco Union,5.60225E+15,09/11/2020,12:46,17.00,
22289,Cherie Garmons,Pando,Banco Union,3.5544E+15,18/11/2020,14:42,17.00,
22290,Emmaline Rodrig,Santa Cruz,Banco Union,3.72302E+14,10/12/2020,14:58,17.00,s/n
22291,Annadiana Ashlee,Oruro,Banco Union,3.55337E+15,02/12/2020,17:01,17.00,s/n
22292,Georgianna Ruane,Santa Cruz,Banco Union,6.37733E+15,30/11/2020,11:53,17.00,
22293,Crista Doerffer,Oruro,Banco Union,5.60222E+16,11/11/2020,13:38,17.00,
22294,Wallie Dendle,Santa Cruz,Banco Union,3.53296E+15,03/12/2020,10:25,17.00,
22295,Tabby Pettigrew,Oruro,Banco Union,3.56943E+15,17/11/2020,08:13,17.00,s/n correo
22296,Kelby Kleinzweig,Santa Cruz,Banco Union,5.61032E+18,06/12/2020,06:41,17.00,
22297,Lianna Macbeth,Santa Cruz,Banco Union,3.53376E+15,17/11/2020,11:55,17.00,s/n boleta sufragio
22298,Adrien Breede,Santa Cruz,Banco Union,3.54938E+15,19/11/2020,17:58,17.00,
22299,Yehudit Fishwick,Sucre,Banco Union,6.37548E+15,11/12/2020,17:34,17.00,
22300,Bessy Ferreras,La Paz,Banco Union,4.903E+17,10/11/2020,17:21,17.00,
22301,Hastie Longfut,Santa Cruz,Otros,4.91153E+18,03/12/2020,14:06,17.00,
22302,Gordon Andreuzzi,Pando,Otros,5.64183E+17,21/11/2020,11:52,17.00,
22303,Bellanca Gwynn,Potosi,Banco Union,3.05463E+13,30/11/2020,12:51,17.00,
22304,Seumas Goadbie,Santa Cruz,Banco Union,5.30005E+15,12/12/2020,17:12,17.00,s/n correo
22305,Brocky Litton,Oruro,Otros,5.4669E+15,11/11/2020,13:36,17.00,
22306,Lenka Teers,La Paz,Otros,5.60221E+15,18/11/2020,09:22,17.00,pagado
22307,Atlante Aberkirder,Oruro,Banco Union,5.00235E+15,11/11/2020,17:47,17.00,
22308,Tremain Strain,Potosi,Banco Union,3.71299E+14,03/11/2020,09:46,17.00,
22309,Hardy Bamforth,Sucre,Banco Union,3.58781E+15,21/11/2020,15:59,17.00,
22310,Zsazsa Wrangle,Tarija,Banco Union,3.55E+15,04/11/2020,15:51,17.00,
22311,Trevar Storrie,Oruro,Banco Union,3.74623E+14,05/12/2020,06:19,17.00,pagado
22312,Gilberte Gothup,Oruro,Otros,3.58858E+15,08/11/2020,10:58,17.00,
22313,Betti Loseke,Santa Cruz,Banco Union,3.02534E+13,09/12/2020,13:50,17.00,
22314,Fred Kirkup,Pando,Otros,5.10876E+15,22/11/2020,15:39,17.00,
22315,Rorke Tsarovic,Santa Cruz,Banco Union,3.55301E+15,25/11/2020,06:44,17.00,
22316,Wendel Leask,Santa Cruz,Banco Union,3.58745E+15,03/11/2020,17:55,17.00,
22317,Trumaine Wilby,Potosi,Banco Union,4.40513E+15,28/11/2020,13:21,17.00,
22318,Cloris Naton,Santa Cruz,Banco Union,3.55755E+15,08/12/2020,09:45,17.00,
22319,Christin Daintrey,Pando,Banco Union,3.55119E+15,26/11/2020,12:27,17.00,
22320,Benedict Duchant,Sucre,Banco Union,4.84429E+15,10/11/2020,16:29,17.00,s/n correo
22321,Teddy Eunson,La Paz,Banco Union,3.54892E+15,04/12/2020,06:08,17.00,
22322,Care Piddick,La Paz,Banco Union,3.54704E+15,30/11/2020,14:45,17.00,
22323,Horace Alliberton,Sucre,Banco Union,3.57611E+15,05/11/2020,14:51,17.00,
22324,Saidee Roddick,Pando,Banco Union,5.60222E+15,23/11/2020,12:45,17.00,corresponsal
22325,Sheridan Middle,La Paz,Otros,5.60226E+17,30/11/2020,15:41,17.00,
22326,Lorenza Huddart,Sucre,Banco Union,5.04837E+15,27/11/2020,11:17,17.00,
22327,Kathlin Venable,Santa Cruz,Banco Union,3.55065E+15,28/11/2020,17:33,17.00,
22328,Shirl Pidgeley,La Paz,Banco Union,3.53729E+15,01/12/2020,17:06,17.00,
22329,Malissia Swede,Tarija,Banco Union,3.53675E+15,26/11/2020,15:51,17.00,
22330,Kimberley Gripton,Santa Cruz,Banco Union,5.47208E+15,07/11/2020,13:33,17.00,
22331,Freemon Winders,Pando,Banco Union,5.60224E+15,02/11/2020,09:09,17.00,s/n
22332,Wyatt Jendrach,Santa Cruz,Banco Union,3.57983E+15,08/12/2020,14:50,17.00,
22333,Cicily Feaks,Pando,Banco Union,4.175E+15,01/12/2020,09:23,17.00,
22334,Melli Sheppard,Oruro,Banco Union,5.10018E+15,13/11/2020,13:13,17.00,
22335,Ayn Acosta,Pando,Banco Union,5.60223E+18,15/11/2020,09:44,17.00,
22336,Peterus Bernetti,Beni,Otros,3.53436E+15,09/12/2020,17:26,17.00,
22337,Melodie Castanyer,Sucre,Banco Union,3.54139E+15,06/11/2020,07:30,17.00,pagado
22338,Ann Richard,Tarija,Banco Union,4.02676E+15,03/11/2020,11:27,17.00,
22339,Jenelle Giraldon,Potosi,Banco Union,3.56063E+15,23/11/2020,07:03,17.00,
22340,Thaxter Wallege,Santa Cruz,Banco Union,3.57092E+15,25/11/2020,09:27,17.00,ci caduco
22341,Hermie Swanston,Tarija,Banco Union,5.60221E+15,22/11/2020,13:19,17.00,
22342,Shellie Potte,Santa Cruz,Otros,3.54029E+15,17/11/2020,10:05,17.00,
22343,Lesley Brendel,Santa Cruz,Banco Union,3.58816E+15,13/12/2020,15:01,17.00,pagado
22344,Grove Elvin,Sucre,Otros,6.3903E+15,05/12/2020,12:29,17.00,
22345,Solomon Spafford,Tarija,Banco Union,4.40549E+15,10/11/2020,06:54,17.00,
22346,Burty Grigolashvill,Oruro,Banco Union,3.53451E+15,13/11/2020,12:37,17.00,
22347,Matthus Wroughton,Oruro,Banco Union,3.74623E+14,13/11/2020,17:29,17.00,
22348,Lenora Djordjevic,La Paz,Banco Union,4.01795E+15,09/12/2020,14:26,17.00,
22349,Gustav Gocher,La Paz,Otros,5.0201E+18,13/12/2020,11:52,17.00,
22350,Diena Clewlow,Tarija,Banco Union,3.55025E+15,15/12/2020,11:25,17.00,
22351,Cathe Twinbrow,Potosi,Banco Union,5.60223E+15,18/11/2020,11:18,17.00,
22352,Sissie Ragge,Santa Cruz,Banco Union,5.60224E+16,15/11/2020,06:48,17.00,
22353,Henka Verrills,Beni,Banco Union,3.53054E+15,24/11/2020,09:14,17.00,
22354,Davine Brimilcome,Tarija,Otros,5.10014E+15,12/11/2020,11:20,17.00,
22355,Mackenzie Izzett,Oruro,Otros,6.30456E+16,13/11/2020,07:22,17.00,
22356,Laure Pennoni,Tarija,Banco Union,3.74288E+14,04/11/2020,07:29,17.00,
22357,Eda Jude,Potosi,Banco Union,3.56711E+15,08/11/2020,13:56,17.00,
22358,Gunther Gurling,Potosi,Banco Union,6.76212E+15,11/12/2020,14:52,17.00,
22359,Stanfield Edwins,Santa Cruz,Banco Union,3.54857E+15,12/11/2020,08:45,17.00,
22360,Bambi Drivers,Santa Cruz,Banco Union,5.45866E+15,29/11/2020,13:13,17.00,
22361,Eldredge Pruvost,Tarija,Otros,4.90338E+15,02/12/2020,09:31,17.00,
22362,Wallis Scullin,Santa Cruz,Banco Union,5.60221E+15,12/12/2020,10:51,17.00,
22363,Waite Khilkov,Oruro,Banco Union,3.58482E+15,04/11/2020,14:48,17.00,
22364,Payton Szymczyk,Tarija,Banco Union,3.53253E+15,03/12/2020,13:26,17.00,sn/ numero
22365,Sigfried Draco,Sucre,Otros,5.10876E+15,14/11/2020,11:55,17.00,
22366,Allen Gillum,La Paz,Otros,6.76351E+18,16/11/2020,17:29,17.00,
22367,Marjorie Longmire,Beni,Otros,3.74623E+14,28/11/2020,16:42,17.00,
22368,Katha Stalf,Santa Cruz,Otros,3.5527E+15,07/12/2020,06:42,17.00,
22369,Audra Lordon,Santa Cruz,Banco Union,3.53541E+15,27/11/2020,15:46,17.00,
22370,Fionnula Spillard,Tarija,Banco Union,4.90505E+17,29/11/2020,16:36,17.00,
22371,Skyler Fishe,Tarija,Banco Union,6.3346E+15,07/12/2020,12:59,17.00,pagado
22372,Orlando Doud,Beni,Banco Union,5.59401E+15,13/12/2020,15:30,17.00,s/n
22373,Giorgio Skentelbury,Tarija,Banco Union,6.76252E+18,27/11/2020,07:10,17.00,
22374,Ardelia Hannaway,Beni,Banco Union,5.42174E+15,21/11/2020,13:31,17.00,s/n boleta sufragio
22375,Tess Ivanikhin,Santa Cruz,Otros,4.91783E+15,18/11/2020,12:41,17.00,
22376,Carlee Dilger,La Paz,Banco Union,5.61053E+15,25/11/2020,11:50,17.00,corresponsal
22377,Yale Quartly,Santa Cruz,Banco Union,5.61042E+15,03/12/2020,10:45,17.00,
22378,Ulrich Handrek,Potosi,Banco Union,3.58609E+15,21/11/2020,15:19,17.00,
22379,Mick Benzi,Potosi,Banco Union,3.55838E+15,14/12/2020,14:20,17.00,
22380,Willy Windus,Santa Cruz,Otros,3.57879E+15,10/12/2020,10:48,17.00,
22381,Jarred Swindells,Santa Cruz,Banco Union,4.40596E+15,08/12/2020,16:05,17.00,
22382,Kellia Petrie,Tarija,Banco Union,2.01653E+14,07/11/2020,11:38,17.00,
22383,Claudius Niemiec,Potosi,Banco Union,4.91701E+15,06/11/2020,06:04,17.00,
22384,Jojo Coggan,Pando,Banco Union,3.53861E+15,09/12/2020,13:37,17.00,
22385,Cristin Malarkey,Potosi,Banco Union,5.60223E+15,27/11/2020,16:14,17.00,
22386,Gannon Streatfeild,Santa Cruz,Banco Union,5.64182E+18,22/11/2020,17:42,17.00,corresponsal
22387,Dael McPhilip,La Paz,Banco Union,5.01012E+15,21/11/2020,17:47,17.00,
22388,Gwenny Bachshell,Tarija,Banco Union,5.01843E+17,23/11/2020,14:31,17.00,
22389,Ellary Toogood,Beni,Banco Union,3.43372E+14,23/11/2020,15:07,17.00,
22390,Dame Giriardelli,Santa Cruz,Banco Union,3.78179E+14,17/11/2020,14:04,17.00,
22391,Hardy Clack,Santa Cruz,Banco Union,5.04837E+15,21/11/2020,07:35,17.00,
22392,Nefen Gebhard,Santa Cruz,Banco Union,4.90535E+17,03/12/2020,07:10,17.00,
22393,Myrah Rudeforth,Potosi,Otros,2.01439E+14,16/11/2020,13:30,17.00,
22394,Jewelle Farryan,Sucre,Banco Union,3.5294E+15,04/11/2020,08:32,17.00,
22395,Emlynn Plumbe,Tarija,Banco Union,5.60222E+15,18/11/2020,12:54,17.00,sn/ numero
22396,Bunni Cadalleder,Pando,Banco Union,3.56953E+15,09/11/2020,09:00,17.00,pagado
22397,Merwyn Damant,Santa Cruz,Banco Union,5.89301E+17,28/11/2020,11:50,17.00,
22398,Bentlee Tolossi,Oruro,Otros,3.04336E+13,25/11/2020,17:18,17.00,
22399,Marcel Von Der Empten,Pando,Banco Union,2.01617E+14,03/12/2020,10:37,17.00,pagado
22400,Bastien Scarth,Sucre,Banco Union,3.53776E+15,05/11/2020,06:43,17.00,
22401,Chevalier Parren,La Paz,Otros,3.79902E+14,17/11/2020,16:04,17.00,pagado
22402,Bryce Eefting,Sucre,Banco Union,3.37941E+14,11/11/2020,06:11,17.00,
22403,Coraline Aphale,Sucre,Banco Union,3.56903E+15,19/11/2020,07:56,17.00,sn/ numero
22404,Nealon Fantham,Tarija,Banco Union,5.03842E+15,11/11/2020,14:54,17.00,
22405,Courtnay Turfus,Santa Cruz,Banco Union,3.55344E+15,09/11/2020,15:03,17.00,s/n correo
22406,Sindee Stuckey,Potosi,Banco Union,5.10018E+15,02/11/2020,15:26,17.00,s/n correo
22407,Xavier Lundbeck,Pando,Banco Union,2.01506E+14,17/11/2020,06:45,17.00,pagado
22408,Koo Culpan,Sucre,Otros,4.84402E+15,01/11/2020,08:32,17.00,
22409,Dinnie Nisen,Santa Cruz,Banco Union,3.56246E+15,20/11/2020,12:47,17.00,s/n
22410,Albie Birckmann,Santa Cruz,Banco Union,3.03036E+13,14/12/2020,12:35,17.00,s/n
22411,Wilhelmine Bocken,Oruro,Otros,3.58414E+15,19/11/2020,16:06,17.00,sn/ numero
22412,Dix Seagrave,Santa Cruz,Otros,3.58255E+15,13/11/2020,10:22,17.00,
22413,Adrienne Middis,Beni,Banco Union,6.70992E+18,28/11/2020,09:53,17.00,
22414,Zita Winspire,Tarija,Banco Union,6.38747E+15,02/11/2020,15:25,17.00,
22415,Jana Gosneye,Tarija,Otros,3.55463E+15,04/11/2020,14:03,17.00,
22416,Ava Jindrak,Potosi,Banco Union,3.57227E+15,09/12/2020,12:55,17.00,
22417,Delainey Sink,Beni,Banco Union,3.58859E+15,11/11/2020,07:45,17.00,
22418,Hilly Chirm,Tarija,Banco Union,3.53494E+15,02/12/2020,12:27,17.00,
22419,Galvin Loges,Beni,Banco Union,3.7618E+14,04/11/2020,17:26,17.00,s/n boleta sufragio
22420,Stoddard Raff,Santa Cruz,Banco Union,5.5416E+15,18/11/2020,11:07,17.00,
22421,Giulia O'Hannay,Pando,Otros,5.44053E+15,03/11/2020,15:04,17.00,s/n correo
22422,Oswald Bannester,Santa Cruz,Banco Union,3.56061E+15,14/12/2020,09:40,17.00,
22423,Colene Christou,Tarija,Banco Union,6.33111E+17,02/12/2020,12:24,17.00,s/n
22424,Karel Kleinhandler,Sucre,Banco Union,3.56492E+15,12/11/2020,14:49,17.00,
22425,Isiahi Pentony,La Paz,Banco Union,3.55551E+15,13/12/2020,14:07,17.00,pagado
22426,Toddy Jouannisson,Beni,Banco Union,3.54395E+15,11/11/2020,07:45,17.00,
22427,Karoline Cawdron,Pando,Banco Union,3.54493E+15,30/11/2020,09:47,17.00,corresponsal
22428,Viviana Cana,Santa Cruz,Banco Union,3.55644E+15,09/12/2020,12:51,17.00,sn/ numero
22429,Jenelle Joiner,Santa Cruz,Banco Union,3.04353E+13,02/11/2020,07:03,17.00,
22430,Ramsay Kewley,Santa Cruz,Banco Union,3.72301E+14,09/12/2020,08:01,17.00,
22431,Ema Letchmore,Tarija,Banco Union,3.56763E+15,20/11/2020,06:07,17.00,s/n correo
22432,Benoit Simla,Santa Cruz,Otros,3.55915E+15,07/11/2020,08:15,17.00,
22433,Ysabel Gooda,Potosi,Otros,3.54955E+15,02/11/2020,17:18,17.00,sn/ numero
22434,Ruddy Sunners,Santa Cruz,Banco Union,3.01083E+13,08/12/2020,11:46,17.00,
22435,Stephen Butler-Bowdon,Potosi,Banco Union,5.39673E+15,08/11/2020,08:17,17.00,
22436,Toddie Shiell,Tarija,Banco Union,6.33397E+15,10/11/2020,12:13,17.00,
22437,Mercy Ksandra,Beni,Banco Union,3.5841E+15,06/11/2020,15:27,17.00,s/n
22438,Atalanta Alchin,Pando,Banco Union,5.60222E+15,15/11/2020,14:45,17.00,
22439,Thurstan Beauchop,Oruro,Banco Union,3.54056E+15,04/12/2020,12:25,17.00,
22440,Tedie Hardwidge,Pando,Otros,3.54717E+15,05/12/2020,10:20,17.00,
22441,Donovan Oliphard,Santa Cruz,Banco Union,3.58792E+15,26/11/2020,15:15,17.00,s/n
22442,Christel Tuffin,Sucre,Banco Union,6.70696E+16,16/11/2020,08:28,17.00,
22443,Kelsey Banville,Oruro,Otros,4.51632E+15,03/11/2020,09:51,17.00,
22444,Cati Vasyatkin,Beni,Banco Union,3.58688E+15,08/11/2020,10:44,17.00,ci caduco
22445,Dinnie Romanini,Santa Cruz,Banco Union,5.10014E+15,04/11/2020,16:21,17.00,
22446,Shay Rakestraw,Santa Cruz,Banco Union,3.55799E+15,08/12/2020,06:03,17.00,
22447,Doralia Cotterell,Oruro,Banco Union,5.10876E+15,24/11/2020,09:46,17.00,ci caduco
22448,Anatola Druce,Pando,Banco Union,3.57218E+15,03/12/2020,06:50,17.00,
22449,Lovell Loan,Tarija,Banco Union,5.10875E+15,03/12/2020,09:18,17.00,corresponsal
22450,Shena Crispin,Santa Cruz,Banco Union,3.58305E+15,19/11/2020,14:07,17.00,pagado
22451,Chelsea Bengle,Santa Cruz,Banco Union,4.17501E+15,26/11/2020,08:36,17.00,s/n correo
22452,Innis Kershow,Oruro,Otros,5.61022E+15,03/11/2020,16:23,17.00,
22453,Evelina Sutcliff,Beni,Banco Union,3.58565E+15,19/11/2020,17:12,17.00,
22454,Kinna Kingswood,Oruro,Banco Union,3.03585E+13,24/11/2020,08:38,17.00,
22455,Antonia Cancott,Oruro,Banco Union,3.54821E+15,07/12/2020,14:08,17.00,
22456,Agace Kevis,Pando,Banco Union,3.03502E+13,17/11/2020,16:56,17.00,sn/ numero
22457,Antonia Aspy,Potosi,Banco Union,3.57906E+15,22/11/2020,08:56,17.00,
22458,Nehemiah Reeve,Santa Cruz,Banco Union,4.175E+15,23/11/2020,06:30,17.00,pagado
22459,Omero Brookhouse,Potosi,Banco Union,3.58221E+15,10/12/2020,13:14,17.00,
22460,Colline Hamor,Oruro,Banco Union,3.54847E+15,30/11/2020,10:48,17.00,s/n correo
22461,Der Gradwell,Oruro,Banco Union,3.74622E+14,10/12/2020,10:45,17.00,
22462,Frederique Adenot,Tarija,Banco Union,3.56061E+15,07/12/2020,07:24,17.00,s/n boleta sufragio
22463,Buddy Van der Kruijs,Beni,Banco Union,3.55578E+15,02/11/2020,17:51,17.00,sn/ numero
22464,Eden Rossi,Pando,Banco Union,4.98011E+15,16/11/2020,15:53,17.00,
22465,Lisette Kench,Santa Cruz,Banco Union,3.56591E+15,04/11/2020,14:02,17.00,
22466,Genevieve Boggon,Oruro,Otros,3.55502E+15,14/12/2020,17:35,17.00,s/n correo
22467,Fan Cantle,Oruro,Banco Union,3.57925E+15,03/11/2020,10:34,17.00,s/n boleta sufragio
22468,Darrick Romanin,La Paz,Banco Union,6.04092E+16,10/11/2020,17:30,17.00,
22469,Paige Broe,La Paz,Banco Union,5.50483E+15,27/11/2020,13:01,17.00,
22470,Goldarina Goodband,Tarija,Banco Union,5.56621E+15,18/11/2020,08:03,17.00,
22471,Morris Roch,Oruro,Banco Union,5.89382E+18,19/11/2020,17:42,17.00,
22472,Axel Tofts,Sucre,Banco Union,2.01969E+14,21/11/2020,06:48,17.00,ci caduco
22473,Tiffani Dobble,La Paz,Banco Union,3.56708E+15,16/11/2020,13:32,17.00,
22474,Brandtr Bampfield,Potosi,Banco Union,3.55992E+15,26/11/2020,17:31,17.00,
22475,Adena Kirkwood,Santa Cruz,Otros,4.175E+15,10/12/2020,10:23,17.00,
22476,Nisse Beviss,Potosi,Banco Union,3.72301E+14,27/11/2020,09:27,17.00,
22477,Guntar Marklin,Pando,Banco Union,3.74288E+14,11/12/2020,11:55,17.00,
22478,Cleon Nuzzetti,Santa Cruz,Otros,3.57405E+15,09/12/2020,10:00,17.00,pagado
22479,Maxy deKnevet,Tarija,Banco Union,3.56555E+15,04/11/2020,09:14,17.00,
22480,Jania Jakeman,Oruro,Banco Union,3.56202E+15,21/11/2020,17:31,17.00,
22481,Velvet Chatan,Potosi,Banco Union,3.55195E+15,19/11/2020,07:47,17.00,
22482,Corny Evequot,Oruro,Banco Union,3.57326E+15,15/12/2020,08:24,17.00,
22483,Shandra Korneichuk,Pando,Banco Union,2.01854E+14,08/11/2020,08:28,17.00,
22484,Melanie Ianinotti,Pando,Banco Union,3.53643E+15,02/12/2020,15:58,17.00,
22485,Rea Wyllie,Oruro,Banco Union,4.913E+15,07/11/2020,17:29,17.00,
22486,Wainwright Dutch,Beni,Banco Union,4.91379E+15,06/12/2020,13:43,17.00,
22487,Diann Stiger,Tarija,Banco Union,6.39422E+15,07/12/2020,11:02,17.00,
22488,Frank Kiddye,Santa Cruz,Banco Union,5.14343E+15,02/11/2020,15:08,17.00,
22489,Claudetta Pfeuffer,Sucre,Banco Union,3.03885E+13,11/11/2020,08:18,17.00,sn/ numero
22490,Roddy Dowbakin,Pando,Banco Union,3.54319E+15,11/12/2020,06:22,17.00,
22491,Lonnie Siuda,Santa Cruz,Banco Union,2.01792E+14,15/12/2020,16:57,17.00,
22492,Elene Beards,Santa Cruz,Banco Union,4.5088E+15,08/11/2020,07:37,17.00,ci caduco
22493,Perl Towsey,Potosi,Banco Union,3.57198E+15,22/11/2020,07:13,17.00,
22494,Brendin Jenyns,Beni,Banco Union,5.35842E+15,25/11/2020,16:02,17.00,sn/ numero
22495,Chane Kornousek,Pando,Banco Union,5.10017E+15,03/12/2020,11:27,17.00,
22496,Hillyer Ferrarello,Beni,Banco Union,4.50871E+15,15/11/2020,13:20,17.00,
22497,Daisey Fanning,Oruro,Banco Union,5.10014E+15,03/11/2020,08:48,17.00,
22498,Rene Probat,Santa Cruz,Otros,3.53992E+15,03/11/2020,16:14,17.00,corresponsal
22499,Quinta Housecraft,La Paz,Banco Union,6.76385E+16,14/11/2020,13:34,17.00,ci caduco
22500,Mari Devall,Pando,Banco Union,3.52869E+15,09/12/2020,14:08,17.00,
22501,Leonanie Wickett,Santa Cruz,Banco Union,5.10014E+15,07/12/2020,09:49,17.00,
22502,Jacquelin Jenks,Sucre,Banco Union,3.55795E+15,06/11/2020,11:09,17.00,ci caduco
22503,Angele Whitman,Santa Cruz,Otros,3.56866E+15,02/12/2020,08:30,17.00,
22504,Gerry Pittock,Oruro,Banco Union,3.57123E+15,30/11/2020,09:29,17.00,
22505,Ryley Deeves,Santa Cruz,Banco Union,3.00428E+13,11/12/2020,12:26,17.00,
22506,Griz Ahlin,Sucre,Banco Union,3.37941E+14,05/12/2020,13:31,17.00,pagado
22507,Leonard Shatford,Sucre,Banco Union,5.60222E+18,13/11/2020,08:09,17.00,
22508,Carmine Omand,La Paz,Banco Union,2.01847E+14,28/11/2020,17:42,17.00,
22509,Kerrie Giovanetti,Tarija,Banco Union,5.02091E+18,06/12/2020,15:03,17.00,
22510,Bambi McCrum,Sucre,Otros,3.74623E+14,10/12/2020,12:58,17.00,pagado
22511,Gustaf Vassie,Santa Cruz,Banco Union,5.1982E+15,27/11/2020,09:29,17.00,
22512,Hayes Gother,Sucre,Banco Union,3.5862E+15,21/11/2020,07:41,17.00,
22513,Rahel Load,Oruro,Otros,3.54262E+15,12/11/2020,11:27,17.00,
22514,Shelley Aveson,Santa Cruz,Banco Union,6.77139E+18,13/12/2020,12:13,17.00,
22515,Nikolos Brogiotti,Sucre,Banco Union,3.55205E+15,24/11/2020,08:34,17.00,corresponsal
22516,Aveline Delap,Pando,Banco Union,6.70643E+17,13/11/2020,11:52,17.00,
22517,Thurstan Neilus,Sucre,Otros,3.53705E+15,12/12/2020,13:23,17.00,
22518,Eugenia Jaze,Sucre,Otros,3.55567E+15,06/12/2020,09:51,17.00,
22519,Shantee Souza,Sucre,Banco Union,4.91751E+15,20/11/2020,11:16,17.00,
22520,Erma Brattan,La Paz,Otros,3.72791E+14,19/11/2020,10:46,17.00,
22521,Milissent Rutter,Sucre,Banco Union,3.54981E+15,05/11/2020,13:21,17.00,
22522,Derby Painten,Potosi,Banco Union,5.60223E+15,04/12/2020,11:02,17.00,
22523,Humfrey Lantiffe,Potosi,Otros,3.55993E+15,02/12/2020,14:58,17.00,
22524,Roseanna Akehurst,Tarija,Banco Union,3.04966E+13,11/12/2020,15:10,17.00,
22525,Kaleb Grenshiels,Santa Cruz,Banco Union,6.33111E+18,26/11/2020,08:56,17.00,
22526,Dal Ditchburn,Potosi,Otros,3.56897E+15,05/12/2020,14:28,17.00,
22527,Ty Bernardo,Santa Cruz,Banco Union,3.57936E+15,28/11/2020,08:17,17.00,
22528,Myrlene Hatter,Beni,Banco Union,5.10013E+15,07/11/2020,17:13,17.00,
22529,Modestia Hedau,Beni,Banco Union,3.5474E+15,24/11/2020,10:23,17.00,
22530,Bernadine Cottill,La Paz,Otros,3.5512E+15,11/12/2020,07:57,17.00,pagado
22531,Jeane Caplin,La Paz,Banco Union,3.72302E+14,08/11/2020,06:37,17.00,sn/ numero
22532,Kilian Craighall,Santa Cruz,Otros,5.56058E+15,01/11/2020,10:55,17.00,
22533,Glen Shervington,Pando,Banco Union,6.7622E+15,14/12/2020,12:00,17.00,
22534,Gerhardt Blonden,Beni,Banco Union,3.74283E+14,13/11/2020,17:47,17.00,
22535,Giavani Ambrosi,Beni,Banco Union,3.52859E+15,15/12/2020,14:16,17.00,
22536,Abner Pele,Tarija,Banco Union,6.39206E+15,05/12/2020,10:52,17.00,
22537,Liliane Wrist,Potosi,Otros,6.75908E+17,19/11/2020,09:45,17.00,
22538,Dael Louden,Sucre,Otros,3.55009E+15,25/11/2020,09:35,17.00,s/n boleta sufragio
22539,Juliane Cotsford,Potosi,Banco Union,4.917E+15,12/12/2020,06:12,17.00,
22540,Zorah Nind,La Paz,Otros,6.3049E+18,24/11/2020,14:52,17.00,
22541,Vernen Frusher,Santa Cruz,Banco Union,3.54391E+15,30/11/2020,17:43,17.00,
22542,Kaila Arkin,Pando,Banco Union,5.60223E+15,04/12/2020,07:13,17.00,
22543,Adora Al Hirsi,La Paz,Otros,3.57202E+15,15/12/2020,08:11,17.00,
22544,Inessa Owens,Oruro,Banco Union,5.10017E+15,14/12/2020,11:05,17.00,
22545,Leslie Escreet,Sucre,Banco Union,6.38753E+15,10/11/2020,14:50,17.00,
22546,Emmye St Quenin,Santa Cruz,Banco Union,5.4999E+15,12/11/2020,12:04,17.00,
22547,Cherin Leak,Oruro,Banco Union,3.54694E+15,10/12/2020,14:36,17.00,
22548,Pietro Sappell,Sucre,Banco Union,3.53105E+15,15/12/2020,12:46,17.00,
22549,Aldo Lowndsborough,Tarija,Banco Union,5.60225E+15,25/11/2020,16:05,17.00,
22550,Louella Baukham,Tarija,Banco Union,4.17501E+15,20/11/2020,12:46,17.00,ci caduco
22551,Katuscha Brouncker,Santa Cruz,Banco Union,3.01877E+13,05/11/2020,15:40,17.00,
22552,Fionna Christofe,Santa Cruz,Otros,3.53926E+15,11/11/2020,14:43,17.00,s/n correo
22553,Gunner Studdal,Pando,Banco Union,5.89345E+17,20/11/2020,17:33,17.00,ci caduco
22554,Brennan Keniwell,La Paz,Banco Union,6.30432E+18,13/11/2020,07:32,17.00,
